136,33.710417
135.997889,33.708306
135.997889,33.707444
135.99375,33.703306
135.99375,33.700778
135.992944,33.7
135.992889,33.695806
135.992056,33.694944
135.992056,33.694167
135.989556,33.691667
135.989556,33.690806
135.987889,33.689139
135.987861,33.688306
135.988778,33.687472
135.98875,33.684972
135.988306,33.684556
135.986667,33.684583
135.985833,33.683722
135.981667,33.683694
135.976694,33.67875
135.975833,33.678694
135.97375,33.676667
135.97375,33.675
135.974556,33.674139
135.974556,33.673278
135.975361,33.672472
135.975444,33.671667
135.976222,33.670806
135.976222,33.669139
135.975361,33.668278
135.975361,33.6675
135.97625,33.666667
135.97625,33.665833
135.976694,33.665417
135.979194,33.665389
135.979583,33.665
135.979556,33.663333
135.977944,33.661694
135.977917,33.660833
135.979139,33.659556
135.981667,33.659583
135.982083,33.66
135.982083,33.660778
135.983333,33.662028
135.985806,33.662083
135.987083,33.660806
135.987056,33.659944
135.987944,33.659139
135.987917,33.657472
135.987083,33.656639
135.987083,33.655833
135.986278,33.654972
135.986278,33.654111
135.984583,33.652472
135.984583,33.651667
135.984167,33.651222
135.983333,33.651222
135.9825,33.650361
135.979972,33.650389
135.978694,33.651667
135.978722,33.654972
135.9775,33.65625
135.973333,33.656222
135.972083,33.654972
135.972083,33.651639
135.971611,33.65125
135.969972,33.651278
135.969167,33.652083
135.967528,33.652028
135.966639,33.652889
135.964111,33.652917
135.963306,33.653722
135.961667,33.65375
135.959583,33.651694
135.959556,33.650833
135.958333,33.649583
135.951667,33.649583
135.950861,33.648722
135.949944,33.648722
135.949167,33.647889
135.947472,33.647889
135.946694,33.647028
135.945778,33.647056
135.945,33.64625
135.944111,33.646194
135.943306,33.645389
135.941639,33.645417
135.940833,33.644556
135.94,33.644556
135.938722,33.643306
135.938722,33.642472
135.937889,33.641667
135.937889,33.640806
135.938694,33.64
135.938722,33.637472
135.940833,33.635389
135.9425,33.635389
135.943306,33.634583
135.955028,33.634556
135.955417,33.634139
135.955389,33.630806
135.954556,33.629972
135.954583,33.621667
135.953278,33.620417
135.951667,33.620361
135.951222,33.620833
135.95125,33.623278
135.950417,33.624167
135.950417,33.625806
135.949583,33.626694
135.949611,33.628278
135.949194,33.62875
135.948306,33.62875
135.947472,33.627917
135.946694,33.627917
135.944194,33.625417
135.943306,33.625417
135.942861,33.625028
135.942889,33.621639
135.943361,33.621222
135.944222,33.621222
135.945444,33.620028
135.945361,33.618306
135.944167,33.617111
135.943306,33.617111
135.9425,33.61625
135.938333,33.616222
135.937889,33.615833
135.937889,33.614972
135.937472,33.614583
135.935861,33.614583
135.934611,33.613278
135.934611,33.612472
135.933306,33.611222
135.931611,33.61125
135.930778,33.610389
135.928306,33.610417
135.927083,33.609167
135.927056,33.608306
135.927861,33.6075
